beneficiary_id,beneficiary_code,full_name,gender,age,country,status
4088,BEN004088,Anna Bryant PhD,Male,16,Uganda,Refugee
4089,BEN004089,John Miller,Female,39,Burundi,IDP
4090,BEN004090,Joyce Neal,Female,72,Burundi,IDP
4091,BEN004091,Erica Le,Male,49,Tanzania,IDP
4092,BEN004092,Mrs. Kathleen Carroll,Male,48,Somalia,Refugee
4093,BEN004093,Catherine Beck,Female,11,Burundi,IDP
4094,BEN004094,Stacy Ford,Male,45,Rwanda,Refugee
4095,BEN004095,Robert Terry,Male,75,Ethiopia,Host Community
4096,BEN004096,Shari Hernandez,Female,63,Tanzania,Host Community
4097,BEN004097,Justin Harris,Female,7,Sudan,Refugee
4098,BEN004098,Bradley Vincent,Female,43,Sudan,IDP
4099,BEN004099,Kristen Barton,Male,76,Ethiopia,Host Community
4100,BEN004100,Larry Powell,Male,45,Kenya,Host Community
4101,BEN004101,Alexis Ellis,Female,73,Dr Congo,IDP
4102,BEN004102,Kirk Watson,Female,78,Uganda,Host Community
4103,BEN004103,Ashley Brown,Male,68,Somalia,IDP
4104,BEN004104,Gregory Acosta PhD,Male,71,Burundi,Host Community
4105,BEN004105,Todd Morgan,Female,73,Ethiopia,Refugee
4106,BEN004106,Caroline Matthews,Female,25,Uganda,Refugee
4107,BEN004107,Justin Mendoza,Male,15,Tanzania,IDP
4108,BEN004108,Jamie Randall,Male,47,Burundi,Refugee
4109,BEN004109,Casey Martin,Male,13,Rwanda,IDP
4110,BEN004110,Miss Katie Dickson,Female,19,Dr Congo,Refugee
4111,BEN004111,John Henry,Male,41,Burundi,Host Community
4112,BEN004112,Jamie Thomas,Female,62,Tanzania,Host Community
4113,BEN004113,Benjamin Davenport,Male,15,Tanzania,Host Community
4114,BEN004114,Ana Ramirez,Female,16,Burundi,IDP
4115,BEN004115,Richard Olson,Male,21,Tanzania,IDP
4116,BEN004116,Mr. William Pham,Female,15,Tanzania,IDP
4117,BEN004117,Thomas Huffman,Female,30,South Sudan,Refugee
4118,BEN004118,Steve Jennings,Male,3,Dr Congo,Refugee
4119,BEN004119,Taylor Huerta,Female,43,Uganda,Refugee
4120,BEN004120,Patrick White,Female,1,Sudan,Refugee
4121,BEN004121,Lisa Williams,Male,40,Sudan,Host Community
4122,BEN004122,Laura Patterson,Male,19,Uganda,Refugee
4123,BEN004123,Taylor Sweeney,Female,24,South Sudan,Host Community
4124,BEN004124,Ariel Perez,Male,67,Tanzania,Refugee
4125,BEN004125,Tamara Huynh,Male,13,Kenya,Host Community
4126,BEN004126,Andrew Reyes,Female,75,Tanzania,IDP
4127,BEN004127,Paul Perez,Male,16,Burundi,Refugee
4128,BEN004128,Matthew Sullivan,Male,31,Burundi,Refugee
4129,BEN004129,Glenda Peterson,Female,80,Somalia,Host Community
4130,BEN004130,Heather Garza,Male,66,Uganda,IDP
4131,BEN004131,James Reeves,Male,21,Dr Congo,Host Community
4132,BEN004132,Betty Delacruz,Male,39,Uganda,Refugee
4133,BEN004133,William Perez,Female,79,Dr Congo,IDP
4134,BEN004134,Ronald Kelley,Female,23,Kenya,IDP
4135,BEN004135,James Hess,Male,19,Uganda,IDP
4136,BEN004136,Dr. Charles Roberts,Male,62,Ethiopia,Refugee
4137,BEN004137,Marie Williams,Female,68,Kenya,Host Community
4138,BEN004138,Janice Vargas,Male,24,Uganda,IDP
4139,BEN004139,Mrs. Rachel Robinson MD,Female,58,Sudan,Refugee
4140,BEN004140,Eddie Rodriguez,Female,48,Uganda,Host Community
4141,BEN004141,Franklin Munoz,Female,58,Sudan,Host Community
4142,BEN004142,Joseph Byrd,Female,71,Sudan,IDP
4143,BEN004143,Alexandria Payne,Female,68,Dr Congo,Refugee
4144,BEN004144,Michael Harrison,Male,75,Kenya,Refugee
4145,BEN004145,Jon Vasquez,Female,2,Ethiopia,Host Community
4146,BEN004146,Richard Francis,Female,71,Uganda,Refugee
4147,BEN004147,Bryan Marks,Female,17,South Sudan,IDP
4148,BEN004148,Jason Padilla,Male,54,Sudan,IDP
4149,BEN004149,Kristin Welch,Female,23,Burundi,Refugee
4150,BEN004150,Billy Mendoza,Male,15,Ethiopia,Host Community
4151,BEN004151,Billy Jimenez,Female,63,Uganda,Host Community
4152,BEN004152,Brandon Archer,Male,19,Ethiopia,Host Community
4153,BEN004153,Stephanie Manning,Male,63,Uganda,Host Community
4154,BEN004154,Evelyn Tucker,Female,34,Somalia,IDP
4155,BEN004155,William Davenport,Male,49,Ethiopia,Refugee
4156,BEN004156,Jonathan Hodges,Male,28,Sudan,Refugee
4157,BEN004157,Samantha Shaw,Female,77,Ethiopia,Host Community
4158,BEN004158,Samantha Matthews,Male,28,Tanzania,Refugee
4159,BEN004159,Sarah Gomez,Male,29,Somalia,Host Community
4160,BEN004160,Andrea Ferguson,Female,77,Somalia,Host Community
4161,BEN004161,Mr. Jay Diaz DDS,Female,17,Tanzania,Refugee
4162,BEN004162,Lisa Smith,Male,48,Somalia,Refugee
4163,BEN004163,Brian Sims,Male,5,Uganda,Refugee
4164,BEN004164,Kayla Yang,Male,49,Ethiopia,Refugee
4165,BEN004165,Deanna Lewis,Female,18,Dr Congo,Refugee
4166,BEN004166,Aaron Frye,Female,52,Uganda,IDP
4167,BEN004167,Austin Castillo,Female,49,Tanzania,IDP
4168,BEN004168,Maria Hughes,Female,52,Burundi,IDP
4169,BEN004169,Tammy Marsh,Male,10,Rwanda,IDP
4170,BEN004170,Jeffrey Thomas,Female,56,Sudan,Refugee
4171,BEN004171,Kristy White,Male,38,Rwanda,Host Community
4172,BEN004172,Erik Burke,Male,73,South Sudan,IDP
4173,BEN004173,Lori Hill,Female,17,Dr Congo,Host Community
4174,BEN004174,Kayla Sloan,Male,69,Kenya,Host Community
4175,BEN004175,Beverly Garcia,Female,54,Burundi,Host Community
4176,BEN004176,Ashley Johnson,Male,21,Burundi,Refugee
4177,BEN004177,Timothy Mason,Male,2,Uganda,Refugee
4178,BEN004178,Jennifer Thompson,Male,73,Kenya,Host Community
4179,BEN004179,Angela Baker,Male,5,Sudan,Refugee
4180,BEN004180,Cindy Vargas,Male,22,South Sudan,Refugee
4181,BEN004181,Tiffany Jones,Male,71,Ethiopia,Host Community
4182,BEN004182,Curtis Torres,Female,32,Tanzania,Host Community
4183,BEN004183,Rebecca Holder,Male,20,Burundi,Refugee
4184,BEN004184,James Lewis,Female,64,Sudan,IDP
4185,BEN004185,Jennifer Hoffman,Male,45,Kenya,Host Community
4186,BEN004186,Jennifer Cabrera,Male,74,Dr Congo,IDP
4187,BEN004187,Christopher Smith,Male,73,Ethiopia,Refugee
4188,BEN004188,Desiree Evans,Male,21,South Sudan,Refugee
4189,BEN004189,Kevin Levy,Female,44,Rwanda,IDP
4190,BEN004190,Jamie Andrews,Female,37,Tanzania,Host Community
4191,BEN004191,James Butler,Female,62,Tanzania,Refugee
4192,BEN004192,Alisha Lopez,Female,44,Tanzania,Refugee
4193,BEN004193,Donna Owens,Male,15,Sudan,Host Community
4194,BEN004194,Jordan Lopez,Male,37,Burundi,Refugee
4195,BEN004195,Anita Thompson,Female,6,Sudan,Host Community
4196,BEN004196,Lori Navarro,Female,51,Somalia,Refugee
4197,BEN004197,Kimberly Flowers,Female,25,Tanzania,Host Community
4198,BEN004198,Jason Reeves,Male,48,Sudan,IDP
4199,BEN004199,Margaret Stokes,Male,37,Uganda,IDP
4200,BEN004200,Louis Morales,Male,22,Somalia,Host Community
4201,BEN004201,Angelica Kelley,Female,77,Sudan,Host Community
4202,BEN004202,Jonathan Gonzales,Male,39,Dr Congo,Host Community
4203,BEN004203,Hayley Daniel,Male,57,South Sudan,Host Community
4204,BEN004204,Alejandro Gonzalez,Male,11,Kenya,IDP
4205,BEN004205,Alan Pacheco,Female,72,Ethiopia,Host Community
4206,BEN004206,Elijah Brooks,Female,35,Kenya,Host Community
4207,BEN004207,Jeff Russell,Male,1,Sudan,Host Community
4208,BEN004208,Monica Fleming,Male,53,Tanzania,Refugee
4209,BEN004209,Juan Brown,Female,57,Uganda,Refugee
4210,BEN004210,David Bailey,Male,59,Somalia,IDP
4211,BEN004211,Darius Ross,Female,39,Tanzania,Refugee
4212,BEN004212,Mary Mccarty,Male,72,Dr Congo,Host Community
4213,BEN004213,Emily Thomas,Male,72,Rwanda,Refugee
4214,BEN004214,Amanda Martinez,Male,44,Somalia,IDP
4215,BEN004215,Jennifer Lopez,Male,8,Rwanda,Host Community
4216,BEN004216,Christopher Johnson,Female,48,Somalia,Refugee
4217,BEN004217,Justin Montoya,Male,79,Burundi,Host Community
4218,BEN004218,Jessica Martinez,Female,51,Tanzania,Host Community
4219,BEN004219,Dr. Daniel Allen Jr.,Female,24,Dr Congo,Host Community
4220,BEN004220,Jessica Wilson,Male,19,South Sudan,IDP
4221,BEN004221,Steven Smith,Male,63,Somalia,Host Community
4222,BEN004222,Brandi Ross,Female,44,Sudan,IDP
4223,BEN004223,Michelle Cole,Female,53,Uganda,Host Community
4224,BEN004224,Ryan Carter,Female,66,Tanzania,Refugee
4225,BEN004225,Noah Martin,Female,51,Kenya,Refugee
4226,BEN004226,Brandon Jones,Female,18,Rwanda,Refugee
4227,BEN004227,Andrea Lewis,Male,6,Sudan,Refugee
4228,BEN004228,David Contreras,Female,51,Ethiopia,Refugee
4229,BEN004229,Marc Mitchell,Female,76,Burundi,Host Community
4230,BEN004230,Richard Curry,Female,42,South Sudan,Refugee
4231,BEN004231,Daniel Frazier,Female,22,Rwanda,Host Community
4232,BEN004232,John Odonnell,Female,72,Sudan,Refugee
4233,BEN004233,James Shaw,Female,4,Kenya,Refugee
4234,BEN004234,Tonya Wallace DDS,Female,27,Rwanda,Refugee
4235,BEN004235,Antonio Taylor,Female,76,Kenya,IDP
4236,BEN004236,Gloria Acosta,Female,5,Ethiopia,Host Community
4237,BEN004237,John Caldwell,Male,54,Sudan,Host Community
4238,BEN004238,Todd Perez,Male,5,Rwanda,IDP
4239,BEN004239,Renee Gonzales,Male,67,Kenya,Host Community
4240,BEN004240,David Dickerson,Female,10,Dr Congo,Host Community
4241,BEN004241,Dr. Brandon Khan,Female,8,Sudan,Refugee
4242,BEN004242,Rebekah Gordon,Male,80,South Sudan,IDP
4243,BEN004243,Patrick Dean,Female,16,Rwanda,Refugee
4244,BEN004244,Natasha Scott,Female,78,Ethiopia,Refugee
4245,BEN004245,Joshua Stanley,Male,14,South Sudan,Refugee
4246,BEN004246,Robert Werner,Female,25,Tanzania,Refugee
4247,BEN004247,Victoria Watts,Female,79,Rwanda,Host Community
4248,BEN004248,Steven Rogers,Female,30,Kenya,Host Community
4249,BEN004249,Jeffery Clark,Male,36,Kenya,Host Community
4250,BEN004250,Michael Medina,Male,6,Dr Congo,IDP
4251,BEN004251,Cody Luna,Male,15,Uganda,IDP
4252,BEN004252,Daniel Nielsen,Female,16,Uganda,IDP
4253,BEN004253,Gail Clark,Female,25,Rwanda,IDP
4254,BEN004254,Diana Pacheco,Female,38,Somalia,Refugee
4255,BEN004255,Joshua Reid,Female,57,South Sudan,Host Community
4256,BEN004256,Emily Solis,Male,58,Burundi,IDP
4257,BEN004257,Jason Benson,Female,55,Kenya,IDP
4258,BEN004258,Francisco Collins,Male,55,Tanzania,IDP
4259,BEN004259,Robert Morgan,Male,73,Rwanda,Refugee
4260,BEN004260,Brianna Howard,Female,14,Somalia,Refugee
4261,BEN004261,Christopher Alvarez,Male,25,South Sudan,Refugee
4262,BEN004262,Johnny Hudson,Male,4,Tanzania,IDP
4263,BEN004263,Drew Gonzalez,Female,31,Kenya,IDP
4264,BEN004264,Loretta Martin,Female,35,South Sudan,IDP
4265,BEN004265,Joshua Murphy,Female,63,Rwanda,Host Community
4266,BEN004266,Michael King,Female,14,Tanzania,IDP
4267,BEN004267,Eduardo Dawson,Female,30,Uganda,Host Community
4268,BEN004268,Jason Hansen,Female,14,Tanzania,Host Community
4269,BEN004269,Kristine Neal,Male,42,Somalia,IDP
4270,BEN004270,Stacy Smith,Male,55,Dr Congo,IDP
4271,BEN004271,Wanda Mitchell,Male,77,Rwanda,Host Community
4272,BEN004272,Felicia Cruz,Female,58,Burundi,Refugee
4273,BEN004273,Sarah Clark,Male,80,Ethiopia,Host Community
4274,BEN004274,Stephanie Morris,Male,78,South Sudan,Host Community
4275,BEN004275,Cynthia Vaughn,Female,10,Ethiopia,IDP
4276,BEN004276,Lisa Hall,Female,36,Somalia,Refugee
4277,BEN004277,Amy Harris,Female,56,Burundi,Refugee
4278,BEN004278,Maureen Williams,Male,55,Ethiopia,IDP
4279,BEN004279,Laura Warner,Male,66,Kenya,Refugee
4280,BEN004280,Mark Martinez,Male,70,Rwanda,Host Community
4281,BEN004281,Jessica Mcdonald,Female,20,Somalia,Refugee
4282,BEN004282,Chloe Carson,Male,14,Rwanda,Host Community
4283,BEN004283,Gabriel Martinez,Male,34,Tanzania,Host Community
4284,BEN004284,Bryan Burch,Female,31,Sudan,IDP
4285,BEN004285,Roberto Deleon,Male,35,Sudan,Refugee
4286,BEN004286,Michael Dalton,Male,8,Rwanda,Host Community
4287,BEN004287,Steven Gonzalez,Male,53,Uganda,IDP
4288,BEN004288,Timothy Boyd,Male,40,Kenya,IDP
4289,BEN004289,Deanna Ibarra,Male,39,Sudan,Refugee
4290,BEN004290,Laura Wilson,Male,31,Burundi,IDP
4291,BEN004291,Jennifer Maynard,Male,71,South Sudan,Refugee
4292,BEN004292,Matthew Chase,Male,33,Burundi,Refugee
4293,BEN004293,Tricia Guzman,Female,69,Ethiopia,IDP
4294,BEN004294,Joshua Meyer,Male,14,Ethiopia,Host Community
4295,BEN004295,Christopher Price,Male,10,Rwanda,Refugee
4296,BEN004296,Dr. Glenn Turner,Male,58,Rwanda,Refugee
4297,BEN004297,Kristie Henderson,Female,45,Burundi,IDP
4298,BEN004298,Laura Huff,Male,29,South Sudan,IDP
4299,BEN004299,Shannon Gibson,Female,41,Tanzania,Host Community
4300,BEN004300,Mary Cole MD,Male,78,Dr Congo,Host Community
4301,BEN004301,Scott Miranda DVM,Female,14,Rwanda,Host Community
4302,BEN004302,Andrew Sanchez,Female,41,South Sudan,Refugee
4303,BEN004303,Keith Jenkins,Male,43,Tanzania,Host Community
4304,BEN004304,Kevin Miller,Male,3,Somalia,Host Community
4305,BEN004305,Stephanie Osborn,Female,64,Tanzania,Host Community
4306,BEN004306,Terrence Ball,Female,4,Somalia,IDP
4307,BEN004307,Theresa Luna,Female,17,Ethiopia,Host Community
4308,BEN004308,Johnny Schneider,Male,57,Ethiopia,IDP
4309,BEN004309,Linda Chase,Female,14,Tanzania,Host Community
4310,BEN004310,Christie Wright,Female,40,Kenya,Refugee
4311,BEN004311,Edward Peters,Female,22,Kenya,IDP
4312,BEN004312,Jose Burns,Female,71,Ethiopia,Host Community
4313,BEN004313,Scott Horn,Female,49,Tanzania,Refugee
4314,BEN004314,Joseph Scott,Male,80,Kenya,Host Community
4315,BEN004315,David Roth,Male,52,Kenya,IDP
4316,BEN004316,Linda Mckenzie,Male,61,Dr Congo,IDP
4317,BEN004317,Theresa Guerrero,Male,15,Tanzania,Host Community
4318,BEN004318,Brittany Bridges,Male,47,Kenya,IDP
4319,BEN004319,Lisa Duffy,Female,61,Somalia,Host Community
4320,BEN004320,Ruben Green,Female,2,Uganda,Refugee
4321,BEN004321,Carol Reed,Female,17,Uganda,Refugee
4322,BEN004322,Kimberly Ferguson,Female,34,Burundi,Host Community
4323,BEN004323,Michele Bradshaw,Male,21,Rwanda,Host Community
4324,BEN004324,Jennifer Lucero,Male,58,South Sudan,Host Community
4325,BEN004325,Jonathan Cline,Male,9,Dr Congo,Host Community
4326,BEN004326,Adam Brown,Female,48,Somalia,IDP
4327,BEN004327,Michael Henderson,Female,72,Sudan,IDP
4328,BEN004328,Derek Coleman,Female,29,Somalia,Host Community
4329,BEN004329,Jeffrey Carpenter,Male,65,Sudan,Host Community
4330,BEN004330,Jonathan Williams,Male,30,Burundi,Refugee
4331,BEN004331,William Taylor,Male,78,South Sudan,Refugee
4332,BEN004332,Katherine Decker,Female,24,Burundi,Host Community
4333,BEN004333,Justin Foster,Male,48,Somalia,Host Community
4334,BEN004334,Crystal Williams,Male,9,Somalia,IDP
4335,BEN004335,Margaret Thompson,Male,14,Kenya,Refugee
4336,BEN004336,Melissa Hill,Female,40,South Sudan,Host Community
4337,BEN004337,James Harvey,Female,21,Somalia,IDP
4338,BEN004338,Stacy Bush,Male,75,Tanzania,Refugee
4339,BEN004339,Jacob Morris,Female,34,Sudan,Host Community
4340,BEN004340,Joseph Evans,Female,39,Burundi,IDP
4341,BEN004341,John May,Female,13,Somalia,Host Community
4342,BEN004342,Mr. Jesse Thompson,Male,44,Tanzania,Refugee
4343,BEN004343,Derrick Reynolds MD,Female,17,Somalia,Host Community
4344,BEN004344,Tiffany Johnson,Female,52,Burundi,IDP
4345,BEN004345,Rebecca Ellis,Female,49,Uganda,Host Community
4346,BEN004346,Ana Long,Female,13,Burundi,IDP
4347,BEN004347,Lisa Schmitt,Female,71,Uganda,Host Community
4348,BEN004348,Jessica King,Male,48,Kenya,IDP
4349,BEN004349,Stephen Randolph,Male,36,Somalia,Refugee
4350,BEN004350,Brian Lopez,Male,38,Tanzania,IDP
4351,BEN004351,Caleb Washington,Male,80,Kenya,IDP
4352,BEN004352,David Reeves,Male,78,Uganda,Refugee
4353,BEN004353,Lisa Guerra,Female,46,Somalia,Host Community
4354,BEN004354,Michaela Walker,Male,1,Somalia,IDP
4355,BEN004355,Elizabeth Burns,Male,47,Tanzania,Host Community
4356,BEN004356,Margaret Sanchez,Male,39,Somalia,IDP
4357,BEN004357,James Hunt,Male,51,Tanzania,IDP
4358,BEN004358,Thomas Chang,Male,53,South Sudan,Refugee
4359,BEN004359,Kyle Marks,Male,19,South Sudan,Host Community
4360,BEN004360,Renee Brown DDS,Male,11,Rwanda,IDP
4361,BEN004361,John Wilkins,Male,35,Rwanda,Host Community
4362,BEN004362,Connor Walker,Male,15,Tanzania,Refugee
4363,BEN004363,Tonya Kim,Male,3,Sudan,Refugee
4364,BEN004364,Courtney Frey,Male,71,Dr Congo,Refugee
4365,BEN004365,Jennifer Kim,Female,78,Dr Congo,IDP
4366,BEN004366,Allison Allen,Female,7,South Sudan,Host Community
4367,BEN004367,Joseph Park,Male,57,South Sudan,Host Community
4368,BEN004368,Alan Russell,Female,58,Sudan,Host Community
4369,BEN004369,Sherry Anderson,Female,39,Uganda,Host Community
4370,BEN004370,Christina Henderson DDS,Male,45,Ethiopia,Refugee
4371,BEN004371,Ashley Alvarez,Male,40,Ethiopia,Host Community
4372,BEN004372,Dylan Henson,Male,77,Tanzania,Refugee
4373,BEN004373,Donald Hopkins,Female,51,Rwanda,IDP
4374,BEN004374,Ricardo Mcguire,Female,58,Ethiopia,Refugee
4375,BEN004375,Heidi Singleton,Male,70,Ethiopia,Refugee
4376,BEN004376,Jennifer Henry,Male,18,South Sudan,Host Community
4377,BEN004377,Denise Stone,Male,78,Kenya,IDP
4378,BEN004378,Brandon Murphy,Female,13,Burundi,Refugee
4379,BEN004379,David Dillon,Male,4,Sudan,Host Community
4380,BEN004380,Connor Adams,Female,59,Tanzania,IDP
4381,BEN004381,Nicole Perez,Male,17,Burundi,Refugee
4382,BEN004382,Grant Crosby,Male,48,Somalia,IDP
4383,BEN004383,Justin Thompson,Female,45,Rwanda,Refugee
4384,BEN004384,Wendy Hill,Female,12,Somalia,Refugee
4385,BEN004385,Erica Hopkins,Female,19,South Sudan,Refugee
4386,BEN004386,Dawn Jackson,Male,77,Uganda,IDP
4387,BEN004387,Ricky Lee,Male,57,Sudan,Host Community
4388,BEN004388,Sarah Johnson,Male,11,Ethiopia,IDP
4389,BEN004389,Valerie Gomez,Male,26,Ethiopia,Host Community
4390,BEN004390,Mary Villa,Female,15,Dr Congo,Host Community
4391,BEN004391,Michael Beasley,Male,60,Tanzania,Refugee
4392,BEN004392,Gina Wilson,Male,41,Somalia,Refugee
4393,BEN004393,Eric Cox,Female,40,Uganda,Host Community
4394,BEN004394,Eric Rogers,Male,12,South Sudan,Refugee
4395,BEN004395,Jamie Roman,Male,54,Ethiopia,Host Community
4396,BEN004396,Valerie Williams,Male,9,Rwanda,Host Community
4397,BEN004397,Ryan Jackson,Female,77,Rwanda,IDP
4398,BEN004398,Marcus Hubbard,Male,52,Uganda,Refugee
4399,BEN004399,Brandon West,Male,53,Somalia,Host Community
4400,BEN004400,Travis Graham,Female,78,Burundi,IDP
4401,BEN004401,Jamie Santos,Male,73,Burundi,Refugee
4402,BEN004402,Kenneth Goodman,Male,35,South Sudan,Refugee
4403,BEN004403,Andrew Cabrera,Female,49,Kenya,Host Community
4404,BEN004404,Mark Kerr,Male,10,Burundi,Refugee
4405,BEN004405,Karl Smith,Male,40,Tanzania,IDP
4406,BEN004406,Hayden Ortiz,Female,22,Burundi,Host Community
4407,BEN004407,Joel Humphrey,Male,22,Tanzania,Refugee
4408,BEN004408,Michael Schwartz,Male,77,Uganda,Refugee
4409,BEN004409,Daniel Thompson,Female,38,Kenya,Host Community
4410,BEN004410,Ronald Ramirez,Female,74,South Sudan,IDP
4411,BEN004411,Jason Dodson,Male,5,Burundi,Refugee
4412,BEN004412,Luke Crawford,Male,29,Sudan,Refugee
4413,BEN004413,Cynthia Benton,Male,23,Sudan,IDP
4414,BEN004414,Joseph Brown,Female,49,Somalia,Host Community
4415,BEN004415,Cody Wright,Male,24,Tanzania,Host Community
4416,BEN004416,Ms. Kathy Bryant MD,Female,11,Ethiopia,Host Community
4417,BEN004417,Elizabeth Pearson,Female,57,Uganda,Refugee
4418,BEN004418,Denise Short,Male,15,Rwanda,Host Community
4419,BEN004419,David Robinson,Female,7,South Sudan,Host Community
4420,BEN004420,Jennifer Randall,Female,69,South Sudan,Refugee
4421,BEN004421,Evan Douglas,Male,80,Sudan,Refugee
4422,BEN004422,Kaitlyn Wright MD,Male,6,Dr Congo,IDP
4423,BEN004423,Daniel Rodriguez,Male,62,Rwanda,Refugee
4424,BEN004424,Courtney Deleon,Female,39,Somalia,Host Community
4425,BEN004425,Anthony Hammond,Male,21,Somalia,IDP
4426,BEN004426,Laurie Thompson,Male,47,Somalia,Host Community
4427,BEN004427,Douglas Castro,Female,3,South Sudan,Host Community
4428,BEN004428,David Evans,Female,16,Tanzania,Host Community
4429,BEN004429,Kimberly Salas,Male,74,Ethiopia,Host Community
4430,BEN004430,Antonio Kim,Female,1,Rwanda,Host Community
4431,BEN004431,Katherine Cabrera,Male,17,Somalia,Host Community
4432,BEN004432,Ethan Johnson,Male,70,Tanzania,Refugee
4433,BEN004433,Shane Mcclure,Female,48,Somalia,Host Community
4434,BEN004434,James Holmes,Female,24,Ethiopia,IDP
4435,BEN004435,James Campbell,Female,17,Sudan,Host Community
4436,BEN004436,Shane Mills,Female,7,Rwanda,Refugee
4437,BEN004437,Daniel Castro,Male,61,Uganda,IDP
4438,BEN004438,Melissa Ryan,Male,16,Somalia,Refugee
4439,BEN004439,Gregory Bird,Female,47,Rwanda,Host Community
4440,BEN004440,Robert Davis,Male,26,Burundi,Refugee
4441,BEN004441,Thomas Armstrong,Female,7,Tanzania,Host Community
4442,BEN004442,Kara Palmer,Female,48,Rwanda,Refugee
4443,BEN004443,Lori Gregory,Male,19,Tanzania,IDP
4444,BEN004444,Albert Sellers,Female,18,Somalia,Refugee
4445,BEN004445,Jaime Gonzalez,Male,75,Dr Congo,Refugee
4446,BEN004446,Michael Briggs,Female,57,Tanzania,Refugee
4447,BEN004447,Cameron Morris,Female,27,Uganda,Refugee
4448,BEN004448,Lindsey Price,Female,57,Rwanda,Host Community
4449,BEN004449,Dr. Scott Shaffer,Male,1,Rwanda,Refugee
4450,BEN004450,Jordan Bryan,Female,74,South Sudan,Refugee
4451,BEN004451,David Leonard,Male,54,Burundi,Host Community
4452,BEN004452,Elizabeth Carson,Female,34,Tanzania,Host Community
4453,BEN004453,Maria Morris,Male,76,Tanzania,Host Community
4454,BEN004454,Lisa Martin,Male,76,Sudan,IDP
4455,BEN004455,James Shaw,Male,36,Ethiopia,IDP
4456,BEN004456,Angelica Mosley,Female,36,Ethiopia,IDP
4457,BEN004457,William Garcia,Male,4,Kenya,IDP
4458,BEN004458,Sydney Franco,Male,11,Rwanda,Host Community
4459,BEN004459,Tyler Jones,Male,27,Sudan,Host Community
4460,BEN004460,Kara Becker,Male,33,Kenya,IDP
4461,BEN004461,Erin Williams,Female,17,Ethiopia,Host Community
4462,BEN004462,Ricky Chavez,Male,56,Kenya,IDP
4463,BEN004463,Justin Joseph,Female,38,South Sudan,Host Community
4464,BEN004464,Anthony Callahan,Female,14,Uganda,Host Community
4465,BEN004465,Emily Johnson,Male,50,Dr Congo,Host Community
4466,BEN004466,Mr. Ryan Wells,Male,53,Rwanda,Host Community
4467,BEN004467,Alexandra Rice,Male,71,Burundi,Refugee
4468,BEN004468,Matthew Lopez,Male,64,Rwanda,Refugee
4469,BEN004469,Vanessa Smith,Male,79,Sudan,Refugee
4470,BEN004470,Ryan Pearson,Female,69,Rwanda,Host Community
4471,BEN004471,Mark Aguirre,Male,5,Ethiopia,Refugee
4472,BEN004472,Brian Newman,Female,8,Burundi,Refugee
4473,BEN004473,Steven Smith,Male,55,Somalia,Host Community
4474,BEN004474,Christopher Patel,Male,38,Sudan,Refugee
